movie_id,actor_name
7178,Scott Wilson
7179,Juliette Binoche
7179,Ralph Fiennes
7179,Jeremy Northam
7179,Janet McTeer
7179,Sophie Ward
7259,Marques Houston
7259,Omarion
7259,J-Boog
7259,Lil' Fizz
7259,Jennifer Freeman
7294,Gene Hackman
7294,Ray Romano
7294,Marcia Gay Harden
7294,Maura Tierney
7294,Christine Baranski
7297,Joachim Calmeyer
7297,Tomas Norström
7297,Bjørn Floberg
7297,Reine Brynolfsson
7297,Sverre Anker Ousdal
7299,Omar Sharif
7299,Pierre Boulanger
7299,Gilbert Melki
7299,Isabelle Renauld
7299,Lola Naymark
7301,Claude Laydu
7301,Jean Riveyre
7301,Adrien Borel
7301,Rachel Bérendt
7301,Nicole Maurey
7302,Douglas Fairbanks
7302,Snitz Edwards
7302,Charles Belcher
7302,Julanne Johnston
7302,Sôjin Kamiyama
7304,Marialuisa Giovannini
7304,Néstor Garay
7304,Maurizio Micheli
7304,Maurizio Nichetti
7304,Mirella Falco
7305,Debra Winger
7305,Theresa Russell
7305,Sami Frey
7305,Dennis Hopper
7305,Nicol Williamson
7306,Damián Alcázar
7306,Pedro Armendáriz Jr.
7306,Isela Vega
7306,Salvador Sánchez
7306,Juan Carlos Colombo
7307,Rutger Hauer
7307,Jennifer Jason Leigh
7307,Tom Burlinson
7307,Jack Thompson
7307,Susan Tyrrell
7308,Richard Chamberlain
7308,Sharon Stone
7308,Herbert Lom
7308,John Rhys-Davies
7308,Ken Gampu
7310,Arnold Schwarzenegger
7310,Kathryn Harrold
7310,Sam Wanamaker
7310,Paul Shenar
7310,Robert Davi
7311,Robert Donat
7311,Greer Garson
7311,Terry Kilburn
7311,John Mills
7311,Paul Henreid
7833,William Powell
7833,Myrna Loy
7833,Barry Nelson
7833,Donna Reed
7833,Sam Levene
7834,William Powell
7834,Myrna Loy
7834,James Stewart
7834,Elissa Landi
7834,Joseph Calleia
7839,William Powell
7839,Myrna Loy
7839,Gail Patrick
7839,Jack Carson
7839,Florence Bates
7840,Cary Grant
7840,Victor McLaglen
7840,Douglas Fairbanks Jr.
7840,Sam Jaffe
7840,Eduardo Ciannelli
7843,Lucas Gregorowicz
7843,Moritz Bleibtreu
7843,Marie Zielcke
7843,Julian Weigend
7843,Alexandra Schalaudek
7844,Jet Li
7844,Josephine Siao Fong-Fong
7844,Vincent Zhao Wenzhuo
7844,Michelle Reis
7844,Paul Chu Kong
8015,Butch Patrick
8015,Mel Blanc
8015,Daws Butler
8015,Candy Candido
8015,Hans Conried
8016,Steve McQueen
8016,Ali MacGraw
8016,Ben Johnson
8016,Sally Struthers
8016,Al Lettieri
8019,Hitomi Kuroki
8019,Rio Kanno
8019,Mirei Oguchi
8019,Asami Mizukawa
8019,Fumiyo Kohinata
8024,River Phoenix
8024,Samantha Mathis
8024,Dermot Mulroney
8024,Sandra Bullock
8024,K.T. Oslin
8033,Audrey Hepburn
8033,Peter O'Toole
8033,Eli Wallach
8033,Hugh Griffith
8033,Charles Boyer
8253,Yasuo Yamada
8253,Kiyoshi Kobayashi
8253,Eiko Masuyama
8253,Makio Inoue
8253,Gorō Naya
8254,Johnny Depp
8254,Jerry Lewis
8254,Faye Dunaway
8254,Lili Taylor
8254,Vincent Gallo
8261,Shelley Duvall
8261,Sissy Spacek
8261,Janice Rule
8261,Robert Fortier
8261,Ruth Nelson
8264,Edith Bouvier Beale
8264,Edith Ewing Bouvier Beale
8264,Brooks Hyers
8264,Norman Vincent Peale
8264,Jack Helmuth
8266,Prince
8266,Apollonia Kotero
8266,Morris Day
8266,Jerome Benton
8266,Olga Karlatos
8268,Bridget Fonda
8268,Gabriel Byrne
8268,Dermot Mulroney
8268,Miguel Ferrer
8268,Anne Bancroft
8270,Jean Rochefort
8270,Anna Galiena
8270,Roland Bertin
8270,Maurice Chevit
8270,Philippe Clévenot
8275,Buster Keaton
8275,Anne Cornwall
8275,Flora Bramley
8275,Harold Goodwin
8275,Snitz Edwards
8461,Katharine Hepburn
8461,Walter Huston
8461,Aline MacMahon
8461,Akim Tamiroff
8461,Turhan Bey
8462,William Holden
8462,June Allyson
8462,Barbara Stanwyck
8462,Fredric March
8462,Walter Pidgeon
8463,Jane Wyman
8463,Lew Ayres
8463,Charles Bickford
8463,Agnes Moorehead
8463,Stephen McNally
8465,Robert Taylor
8465,Lana Turner
8465,Edward Arnold
8465,Van Heflin
8465,Robert Sterling
8477,Jean Négroni
8477,Davos Hanich
8477,Hélène Chatelain
8477,Jacques Ledoux
8477,André Heinrich
8481,Spencer Tracy
8481,Robert Young
8481,Walter Brennan
8481,Ruth Hussey
8481,Nat Pendleton
8484,Tatsuya Nakadai
8484,Michiyo Aratama
8484,Chikage Awashima
8484,Ineko Arima
8484,Sō Yamamura
8487,Doris Day
8487,David Niven
8487,Janis Paige
8487,Spring Byington
8487,Richard Haydn
8620,Silvia Pinal
8620,Enrique Rambal
8620,Jacqueline Andere
8620,José Baviera
8620,Augusto Benedico
8622,Michael Moore
8622,John Conyers
8622,Abdul Henderson
8622,Craig Unger
8622,George W. Bush
8623,Steve Martin
8623,Daryl Hannah
8623,Rick Rossovich
8623,Shelley Duvall
8623,John Kapelos
8632,Charlotte Brittain
8632,Lee Ross
8632,Annette Badland
8632,James Wooton
8632,Charles Dale
8633,Lance Guest
8633,Robert Preston
8633,Chris Hebert
8633,Kay E. Kuter
8633,Dan Mason
8638,Ethan Hawke
8638,Julie Delpy
8638,Vernon Dobtcheff
8638,Louise Lemoine Torrès
8638,Rodolphe Pauly
8640,Clive Owen
8640,Ioan Gruffudd
8640,Keira Knightley
8640,Mads Mikkelsen
8640,Joel Edgerton
8641,Will Ferrell
8641,Christina Applegate
8641,Paul Rudd
8641,Steve Carell
8641,David Koechner
8809,Rhys Ifans
8809,Miranda Otto
8809,Justine Clarke
8809,Rhys Muldoon
8809,John Batchelor
8810,Sanaa Lathan
8810,Lance Henriksen
8810,Ian Whyte
8810,Raoul Bova
8810,Ewen Bremner
8813,Mark Ruffalo
8813,Laura Dern
8813,Peter Krause
8813,Naomi Watts
8813,Sam Charles
8814,Seth Green
8814,Matthew Lillard
8814,Dax Shepard
8814,Ethan Suplee
8814,Abraham Benrubi
8827,Bill Cosby
8830,KaDee Strickland
8830,Johnny Messner
8830,Nicholas Hope
8830,Morris Chestnut
8830,Matthew Marsden
8831,Aaron Eckhart
8831,Ben Kingsley
8831,Carrie-Anne Moss
8831,Harry Lennix
8831,Kevin Chamberlin
8832,Jiang Wen
8832,Kiichi Nakai
8832,Wang Xueqi
8832,Zhao Wei
8832,Bagen Hasi
8833,Reese Witherspoon
8833,James Purefoy
8833,Jonathan Rhys Meyers
8833,Romola Garai
8833,Gabriel Byrne
8951,Imelda Staunton
8951,Phil Davis
8951,Sally Hawkins
8951,Daniel Mays
8951,Eddie Marsan
8954,Gregg Allman
8954,Solomon Burke
8954,Bill Cosby
8954,Chuck D
8954,Buddy Guy
8955,Jamie Bell
8955,Josh Lucas
8955,Dermot Mulroney
8955,Devon Alan
8955,Kristen Stewart
8957,Cary Elwes
8957,Leigh Whannell
8957,Danny Glover
8957,Monica Potter
8957,Ken Leung
8958,Jamie Foxx
8958,Kerry Washington
8958,Regina King
8958,Harry Lennix
8958,Clifton Powell
8959,Nicole Kidman
8959,Cameron Bright
8959,Danny Huston
8959,Lauren Bacall
8959,Alison Elliott
8961,Craig T. Nelson
8961,Holly Hunter
8961,Sarah Vowell
8961,Spencer Fox
8961,Jason Lee
8964,Fanny Ardant
8964,Jeremy Irons
8964,Joan Plowright
8964,Jay Rodan
8964,Gabriel Garko
8965,Tom Hanks
8965,Leslie Zemeckis
8965,Eddie Deezen
8965,Nona Gaye
8965,Peter Scolari
8966,Liam Neeson
8966,Laura Linney
8966,Chris O'Donnell
8966,Peter Sarsgaard
8966,Timothy Hutton
8967,Brad Dourif
8967,Jennifer Tilly
8967,Billy Boyd
8967,Redman
8967,Hannah Spearritt
8969,Renée Zellweger
8969,Colin Firth
8969,Hugh Grant
8969,Jacinda Barrett
8969,Jim Broadbent
25905,Eddie Bracken
25905,Betty Hutton
25905,Diana Lynn
25905,William Demarest
25905,Porter Hall
25923,John Mills
25923,Valerie Hobson
25923,Tony Wager
25923,Jean Simmons
25923,Bernard Miles
25927,Edward G. Robinson
25927,Loretta Young
25927,Orson Welles
25927,Philip Merivale
25927,Richard Long
25940,Rita Hayworth
25940,Orson Welles
25940,Everett Sloane
25940,Glenn Anders
25940,Ted de Corsia
25959,Betty Hutton
25959,Howard Keel
25959,Louis Calhern
25959,J. Carrol Naish
25959,Edward Arnold
26285,Brian Narelle
26285,Cal Kuniholm
26285,Dan O'Bannon
26285,Dre Pahich
26285,Adam Beckenbaugh
26308,Monique van de Ven
26308,Rutger Hauer
26308,Tonny Huurdeman
26308,Wim van den Brink
26308,Hans Boskamp
26313,George Segal
26313,Elliott Gould
26313,Ann Prentiss
26313,Gwen Welles
26313,Edward Walsh
26317,Sylvia Kristel
26317,Alain Cuny
26317,Marika Green
26317,Daniel Sarky
26317,Jeanne Colletin
26322,H.B. Halicki
26322,Marion Busia
26322,Jerry Daugirda
26322,James McIntyre
26322,George Cole
26326,Alejandro Jodorowsky
26326,Horacio Salinas
26326,Zamira Saunders
26326,Juan Ferrara
26326,Adriana Page
26340,Roger Carel
26340,Jacques Morel
26340,Pierre Tornade
26340,Henri Labussière
26340,Jean Martinelli
26344,Gene Hackman
26344,Fernando Rey
26344,Bernard Fresson
26344,Philippe Léotard
26344,Ed Lauter
26347,Andrey Myagkov
26347,Barbara Brylska
26347,Yuriy Yakovlev
26347,Aleksandr Shirvindt
26347,Georgi Burkov
26350,Jack Nicholson
26350,Maria Schneider
26350,Jenny Runacre
26350,Ian Hendry
26350,Steven Berkoff
26645,Benoît Magimel
26645,Valérie Lalande
26645,Catherine Hiegel
26645,Daniel Gélin
26645,Hélène Vincent
26662,Minami Takayama
26662,Rei Sakuma
26662,Kappei Yamaguchi
26662,Keiko Toda
26662,Mieko Nobusawa
26680,Johnny Depp
26680,Amy Locane
26680,Susan Tyrrell
26680,Iggy Pop
26680,Ricki Lake
26681,Tony Leung Chiu-Wai
26681,Jacky Cheung Hok-Yau
26681,Waise Lee Chi-Hung
26681,Simon Yam
26681,Fennie Yuen Kit-Ying
26686,Bill Cosby
26686,Kimberly Russell
26686,Denise Nicholas
26686,Ian Bannen
26686,Christine Ebersole
26694,Gong Li
26694,Li Wei
26694,Li Baotian
26694,Niu Xingli
26694,Jia Zhaoji
26965,Daniel Day-Lewis
26965,Emily Watson
26965,Brian Cox
26965,Ken Stott
26965,Gerard McSorley
26985,Christopher Lambert
26985,Diego Abatantuono
26985,Sergio Rubini
26985,Stefania Rocca
26985,Amanda Sandrelli
27008,Robert Patrick
27008,Bo Hopkins
27008,Duane Whitaker
27008,Muse Watson
27008,Brett Harrelson
27020,Angelina Jolie
27020,Elizabeth Mitchell
27020,Eric Michael Cole
27020,Kylie Travis
27020,Louis Giambalvo
27592,Song Kang-ho
27592,Shin Ha-kyun
27592,Bae Doona
27592,Im Ji-eun
27592,Han Bo-bae
27839,Naomi Watts
27839,Simon Baker
27839,David Dorfman
27839,Elizabeth Perkins
27839,Gary Cole
27846,Jane Akre
27846,Ray Anderson
27846,Maude Barlow
27846,Michael Moore
27846,Noam Chomsky
27850,Mike Bonanno
27850,Andy Bichlbaum
27850,Michael Moore
27850,Patrick Lichty
27850,Sal Salamone
27865,Aya Ueto
27865,Kenji Kohashi
27865,Hiroki Narimiya
27865,Takatoshi Kaneko
27865,Yuma Ishigaki
31297,Dick Powell
31297,Adolphe Menjou
31297,Gloria Stuart
31297,Alice Brady
31297,Hugh Herbert
31364,Song Kang-ho
31364,Kim Sang-kyung
31364,Kim Roi-ha
31364,Song Jae-ho
31364,Byun Hee-bong
31367,Charlie Sheen
31367,Kristy Swanson
31367,Henry Rollins
31367,Rocky Carroll
31367,Ray Wise
31410,Bruno Ganz
31410,Alexandra Maria Lara
31410,Corinna Harfouch
31410,Ulrich Matthes
31410,Juliane Köhler
31420,Ethan Hawke
31420,Laurence Fishburne
31420,Gabriel Byrne
31420,Maria Bello
31420,Drea de Matteo
31422,Ice Cube
31422,Nia Long
31422,Aleisha Allen
31422,Philip Bolden
31422,Jay Mohr
31427,Robert De Niro
31427,Dakota Fanning
31427,Famke Janssen
31427,Elisabeth Shue
31427,Amy Irving
32243,Lars Brygmann
32243,Jakob Cedergren
32243,Nikolaj Coster-Waldau
32243,Nicolas Bro
32243,Sonja Richter
32289,Michelle Trachtenberg
32289,Joan Cusack
32289,Amy Stewart
32289,Steve Ross
32289,Hayden Panettiere
32291,Chiwetel Ejiofor
32291,Will Ferrell
32291,Jonny Lee Miller
32291,Radha Mitchell
32291,Amanda Peet
32294,Clint Jordan
32294,Kirsten Russell
32294,Dudley Findlay Jr.
32294,Anthony Howard
32294,Greg Amici
32296,Sandra Bullock
32296,Regina King
32296,Enrique Murciano
32296,Ernie Hudson
32296,William Shatner
32298,Bernie Mac
32298,Ashton Kutcher
32298,Zoe Saldaña
32298,Judith Scott
32298,Hal Williams
32302,Charles Barkley
32302,Chris Barnes
32302,Timothy Busfield
32302,Bernard Goldberg
32302,Robert Putnam
33201,Victoria Abril
33201,Javier Bardem
33201,Carmelo Gómez
33201,Juan Diego
33201,Sergi López
33237,Clark Gable
33237,Jeanette MacDonald
33237,Spencer Tracy
33237,Jack Holt
33237,Jessie Ralph
33294,Kaneto Shiozawa
33294,Michie Tomizawa
33294,Seizô Katô
33294,Ichiro Nagai
33294,Kazuyuki Sogabe
33310,Lola Naymark
33310,Marie Félix
33310,Thomas Laroppe
33310,Arthur Quehen
33310,Élisabeth Commelin
33312,Groucho Marx
33312,Harpo Marx
33312,Chico Marx
33312,Zeppo Marx
33312,Oscar Shaw
33421,Jamie Bell
33421,Bill Pullman
33421,Michael Angarano
33421,Danso Gordon
33421,Novella Nelson
33435,Encke King
33435,Ben Alexander
33435,Jim Backus
33435,Brenda Bakke
33435,Barbara O. Jones
33437,Jet Li
33437,Morgan Freeman
33437,Bob Hoskins
33437,Kerry Condon
33437,Vincent Regan
33880,Miranda July
33880,John Hawkes
33880,Brandon Ratcliff
33880,Miles Thompson
33880,Carlie Westerman
34321,Billy Bob Thornton
34321,Greg Kinnear
34321,Marcia Gay Harden
34321,Sammi Kane Kraft
34321,Ridge Canipe
34326,Michael Pitt
34326,Lukas Haas
34326,Asia Argento
34326,Scott Patrick Green
34326,Nicole Vicius
34334,Josh Lucas
34334,Jessica Biel
34334,Jamie Foxx
34334,Sam Shepard
34334,Joe Morton
34336,Diane Lane
34336,John Cusack
34336,Elizabeth Perkins
34336,Christopher Plummer
34336,Dermot Mulroney
34338,Jason Alexander
34338,Chris Albrecht
34338,Hank Azaria
34338,Shelley Berman
34338,Steven Gary Banks
34359,Lynn Redgrave
34359,James Mason
34359,Alan Bates
34359,Charlotte Rampling
34359,Bill Owen
37477,Samuel L. Jackson
37477,Eugene Levy
37477,Luke Goss
37477,Miguel Ferrer
37477,Susie Essman
37545,Klaus Kinski
37545,Eva Mattes
37545,Wolfgang Reichmann
37545,Willy Semmelrogge
37545,Josef Bierbichler
37720,Laura Linney
37720,Tom Wilkinson
37720,Campbell Scott
37720,Jennifer Carpenter
37720,Kenneth Welsh
37733,Viggo Mortensen
37733,Maria Bello
37733,Ed Harris
37733,William Hurt
37733,Ashton Holmes
37736,Barney Clark
37736,Ben Kingsley
37736,Jamie Foreman
37736,Harry Eden
37736,Edward Hardwicke
37739,Shia LaBeouf
37739,Stephen Dillane
37739,Josh Flitter
37739,Peter Firth
37739,Elias Koteas
37741,Philip Seymour Hoffman
37741,Catherine Keener
37741,Clifton Collins Jr.
37741,Bruce Greenwood
37741,Bob Balaban
37830,Takahiro Sakurai
37830,Ayumi Ito
37830,Showtaro Morikubo
37830,Maaya Sakamoto
37830,Keiji Fujiwara
37844,Shad Moss
37844,Brandon T. Jackson
37844,Chi McBride
37844,Marcus T. Paulk
37844,Rick Gonzalez
41997,Eric Bana
41997,Daniel Craig
41997,Ciarán Hinds
41997,Mathieu Kassovitz
41997,Hanns Zischler
42002,Nathan Lane
42002,Matthew Broderick
42002,Uma Thurman
42002,Will Ferrell
42002,Gary Beach
42007,Jennifer Aniston
42007,Kevin Costner
42007,Shirley MacLaine
42007,Mark Ruffalo
42007,Richard Jenkins
42011,Jim Carrey
42011,Téa Leoni
42011,Alec Baldwin
42011,Richard Jenkins
42011,Angie Harmon
42015,Heath Ledger
42015,Sienna Miller
42015,Jeremy Irons
42015,Oliver Platt
42015,Lena Olin
42176,Radoslav Brzobohatý
42176,Jiřina Bohdalová
42176,Jiří Císler
42176,Miloslav Holub
42176,Milica Kolofíková
42285,Corbin Bernsen
42285,Linda Hoffman
42285,Michael Stadvec
42285,Ken Foree
42285,Tony Noakes
42418,Colin Farrell
42418,Q'orianka Kilcher
42418,Christopher Plummer
42418,Christian Bale
42418,August Schellenberg
42422,Makoto Shinkai
42422,Mika Shinohara
42422,Donna Burke
42559,Toshirō Mifune
42559,Keiju Kobayashi
42559,Yūnosuke Itō
42559,Michiyo Aratama
42559,Eijirō Tōno
42632,Lee Young-ae
42632,Choi Min-sik
42632,Kwon Yea-young
42632,Kim Si-hoo
42632,Nam Il-woo
42638,Johnny Knoxville
42638,Christina Applegate
42638,Gabriel Macht
42638,Marley Shelton
42638,Robert Forster
42728,James Franco
42728,Sophia Myles
42728,Rufus Sewell
42728,David O'Hara
42728,Mark Strong
42730,Josh Lucas
42730,Derek Luke
42730,Jon Voight
42730,Austin Nichols
42730,Evan Jones
42734,Anne Hathaway
42734,Glenn Close
42734,Jim Belushi
42734,Patrick Warburton
42734,Anthony Anderson
42738,Kate Beckinsale
42738,Scott Speedman
42738,Tony Curran
42738,Shane Brolly
42738,Derek Jacobi
42740,Albert Brooks
42740,Amy Ryan
42740,Sheetal Sheth
42740,Fred Thompson
42740,Penny Marshall
42761,Hilary Duff
42761,Shelley Duvall
42761,Cathy Moriarty
42761,Teri Garr
42761,George Hamilton
42943,Al Pacino
42943,Donald Sutherland
42943,Nastassja Kinski
42943,Joan Plowright
42943,Dave King
43289,Masahiro Motoki
43289,Renji Ishibashi
43289,Mako
43289,Li Li Wang
43289,Yūichi Minato
43333,Lisa Ray
43333,Sarala
43333,John Abraham
43333,Seema Biswas
43333,Waheeda Rehman
43376,Julia Jentsch
43376,Fabian Hinrichs
43376,Alexander Held
43376,Johanna Gastdorf
43376,André Hennicke
43419,Penélope Cruz
43419,Salma Hayek Pinault
43419,Steve Zahn
43419,Dwight Yoakam
43419,Denis Arndt
43460,Steve Coogan
43460,Rob Brydon
43460,Keeley Hawes
43460,Shirley Henderson
43460,Raymond Waring
43549,Jeremy Davies
43549,Clea DuVall
43549,Allison Smith
43549,Mary Lynn Rajskub
43549,Marguerite Moreau
43556,James Franco
43556,Tyrese Gibson
43556,Jordana Brewster
43556,Donnie Wahlberg
43556,Vicellous Shannon
44189,Colin Farrell
44189,Salma Hayek Pinault
44189,Donald Sutherland
44189,Eileen Atkins
44189,Idina Menzel
44193,Amanda Bynes
44193,Channing Tatum
44193,Laura Ramsey
44193,Vinnie Jones
44193,David Cross
44195,Aaron Eckhart
44195,Maria Bello
44195,Cameron Bright
44195,Adam Brody
44195,Sam Elliott
44197,Vin Diesel
44197,Alex Rocco
44197,Ron Silver
44197,Peter Dinklage
44197,Linus Roache
44199,Denzel Washington
44199,Clive Owen
44199,Jodie Foster
44199,Christopher Plummer
44199,Willem Dafoe
44204,Presley Chweneyagae
44204,Jerry Mofokeng
44204,Terry Pheto
44204,Zenzo Ngqobe
44204,Zola
44238,Warwick Davis
44238,Charlie Heath
44238,Shevonne Durkin
44238,Adam Biesk
44238,Arturo Gil
44241,Warwick Davis
44241,John Gatins
44241,Lee Armstrong
44241,John DeMita
44241,Michael Callan
44301,Janne Hyytiäinen
44301,Maria Järvenhelmi
44301,Maria Heiskanen
44301,Ilkka Koivula
44301,Sergei Doudko
44397,Aaron Stanford
44397,Kathleen Quinlan
44397,Vinessa Shaw
44397,Ted Levine
44397,Emilie de Ravin
44399,Tim Allen
44399,Kristin Davis
44399,Danny Glover
44399,Spencer Breslin
44399,Robert Downey Jr.
44511,Doug Bruce
44511,Rupert Murray
44555,Martina Gedeck
44555,Ulrich Mühe
44555,Sebastian Koch
44555,Ulrich Tukur
44555,Thomas Thieme
44613,Antonio Banderas
44613,Rob Brown
44613,Yaya DaCosta
44613,Alfre Woodard
44613,John Ortiz
44633,Daniel Johnston
44633,Bill Johnston
44633,Margie Johnston
44633,Mabel Johnston
44633,Jeff Tartakov
45517,Owen Wilson
45517,Larry the Cable Guy
45517,Bonnie Hunt
45517,Paul Newman
45517,Tony Shalhoub
45635,Gretchen Mol
45635,Chris Bauer
45635,Jared Harris
45635,Sarah Paulson
45635,Cara Seymour
45648,Michael Keaton
45648,Robert Downey Jr.
45648,Ari Graynor
45648,Griffin Dunne
45648,Bebe Neuwirth
45658,Peter Mullan
45658,Brenda Blethyn
45658,Sean McGinley
45658,Jamie Sives
45658,Billy Boyd
45666,Jack Black
45666,Ana de la Reguera
45666,Héctor Jiménez
45666,Darius Rose
45666,Moisés Arias
45668,Keanu Reeves
45668,Sandra Bullock
45668,Christopher Plummer
45668,Ebon Moss-Bachrach
45668,Willeke van Ammelrooy
45672,Adam Sandler
45672,Kate Beckinsale
45672,Christopher Walken
45672,David Hasselhoff
45672,Henry Winkler
45720,Meryl Streep
45720,Anne Hathaway
45720,Emily Blunt
45720,Stanley Tucci
45720,Simon Baker
45722,Johnny Depp
45722,Orlando Bloom
45722,Keira Knightley
45722,Stellan Skarsgård
45722,Bill Nighy
45726,Owen Wilson
45726,Kate Hudson
45726,Matt Dillon
45726,Michael Douglas
45726,Seth Rogen
45728,Brian O'Halloran
45728,Jeff Anderson
45728,Rosario Dawson
45728,Jason Mewes
45728,Kevin Smith
45730,Paul Giamatti
45730,Bryce Dallas Howard
45730,Jeffrey Wright
45730,Bob Balaban
45730,Sarita Choudhury
45732,Uma Thurman
45732,Luke Wilson
45732,Anna Faris
45732,Eddie Izzard
45732,Rainn Wilson
45880,Kirsten Dunst
45880,Jason Schwartzman
45880,Steve Coogan
45880,Judy Davis
45880,Rip Torn
45928,Martin Sheen
45928,Mel Gibson
45928,Chelsea Sexton
45928,Tom Hanks
45928,Reverend Gadget
47261,Robin Williams
47261,Toni Collette
47261,Rory Culkin
47261,Sandra Oh
47261,Joe Morton
47382,Channing Tatum
47382,Jenna Dewan
47382,Damaine Radcliff
47382,Rachel Griffiths
47382,Deirdre Lovejoy
47384,Tim Allen
47384,Courteney Cox
47384,Chevy Chase
47384,Spencer Breslin
47384,Kevin Zegers
47404,Koji Imada
47404,Sayaka Maeda
47404,Takashi Fujii
47404,Seiko Takuma
47404,Tomomitsu Yamaguchi
47423,Ryan Gosling
47423,Shareeka Epps
47423,Anthony Mackie
47423,Jeff Lima
47423,Monique Gabriela Curnen
47446,Vincent Lindon
47446,Emmanuelle Devos
47446,Mathieu Amalric
47446,Hippolyte Girardot
47446,Cylia Malki
47465,Jodelle Ferland
47465,Janet McTeer
47465,Jennifer Tilly
47465,Jeff Bridges
47465,Brendan Fletcher
47491,Mads Mikkelsen
47491,Ulrich Thomsen
47491,Paprika Steen
47491,Ole Thestrup
47491,Nikolaj Lie Kaas
47516,Hilary Duff
47516,Haylie Duff
47516,María Conchita Alonso
47516,Anjelica Huston
47516,Lukas Haas
47518,Justin Long
47518,Jonah Hill
47518,Blake Lively
47518,Adam Herschman
47518,Columbus Short
47566,Claire Trevor
47566,Lawrence Tierney
47566,Walter Slezak
47566,Phillip Terry
47566,Audrey Long
47610,Edward Norton
47610,Paul Giamatti
47610,Jessica Biel
47610,Rufus Sewell
47610,Eddie Marsan
47629,Helen Mirren
47629,Michael Sheen
47629,James Cromwell
47629,Helen McCrory
47629,Alex Jennings
47640,Erik Stolhanske
47640,Jay Chandrasekhar
47640,Steve Lemme
47640,Paul Soter
47640,M.C. Gainey
47644,Mark Wahlberg
47644,Greg Kinnear
47644,Elizabeth Banks
47644,Kevin Conway
47644,Michael Rispoli
47646,André 3000
47646,Big Boi
47646,Paula Patton
47646,Terrence Howard
47646,Faizon Love
47736,Stan Laurel
47736,Oliver Hardy
47736,Forrester Harvey
47736,Wilfred Lucas
47736,Forbes Murray
47774,Maurizio Nichetti
47774,Caterina Sylos Labini
47774,Federico Rizzo
47774,Renato Scarpa
47774,Heidi Komarek
47793,Mark Duplass
47793,Katie Aselton
47793,Rhett Wilkins
47793,Julie Fischer
47793,Larry Duplass
48741,John Lennon
48741,Yoko Ono
48741,Stew Albert
48741,Tariq Ali
48741,Carl Bernstein
48744,Paul Dawson
48744,Lindsay Beamish
48744,Adam Hardman
48744,Sook-Yin Lee
48744,Raphael Barker
48774,Clive Owen
48774,Clare-Hope Ashitey
48774,Chiwetel Ejiofor
48774,Julianne Moore
48774,Michael Caine
48780,Hugh Jackman
48780,Christian Bale
48780,Michael Caine
48780,Piper Perabo
48780,Rebecca Hall
48783,Ryan Phillippe
48783,Jesse Bradford
48783,Adam Beach
48783,John Benjamin Hickey
48783,John Slattery
50068,Ken Watanabe
50068,Kazunari Ninomiya
50068,Tsuyoshi Ihara
50068,Ryo Kase
50068,Shido Nakamura
50158,Columbus Short
50158,Meagan Good
50158,Ne-Yo
50158,Darrin Henson
50158,Jermaine Williams
50160,Renée Zellweger
50160,Ewan McGregor
50160,Emily Watson
50160,Barbara Flynn
50160,Bill Paterson
50189,John White
50189,Jessy Schram
50189,Steve Talley
50189,Christopher McDonald
50189,Eugene Levy
50274,Peter O'Toole
50274,Leslie Phillips
50274,Jodie Whittaker
50274,Vanessa Redgrave
50274,Richard Griffiths
50354,Fernandel
50354,Gino Cervi
50354,Arturo Bragaglia
50354,Édouard Delmont
50354,Alexandre Rignault
50872,Patton Oswalt
50872,Ian Holm
50872,Lou Romano
50872,Brian Dennehy
50872,Peter Sohn
51082,Gabrielle Union
51082,Idris Elba
51082,Louis Gossett Jr.
51082,Tasha Smith
51082,Tracee Ellis Ross
51086,Jim Carrey
51086,Virginia Madsen
51086,Logan Lerman
51086,Danny Huston
51086,Lynn Collins
51088,Carlos Alazraqui
51088,Mary Birdsong
51088,Robert Ben Garant
51088,Kerri Kenney
51088,Thomas Lennon
51091,Christina Ricci
51091,Samuel L. Jackson
51091,Justin Timberlake
51091,S. Epatha Merkerson
51091,John Cothran
51167,Fikret Kuşkan
51167,Ege Tanman
51167,Çetin Tekindor
51167,Hümeyra
51167,Şerif Sezer
51174,Sienna Miller
51174,Guy Pearce
51174,Hayden Christensen
51174,Mena Suvari
51174,Jimmy Fallon
51255,Simon Pegg
51255,Nick Frost
51255,Jim Broadbent
51255,Paddy Considine
51255,Rafe Spall
51314,Charlotte Gainsbourg
51314,Vincenzo Amato
51314,Aurora Quattrocchi
51314,Francesco Casisa
51314,Filippo Pucillo
51357,Stephen Rea
51357,Donald Sutherland
51357,Max von Sydow
51357,Jeffrey DeMunn
51357,Joss Ackland
51412,Nicolas Cage
51412,Julianne Moore
51412,Jessica Biel
51412,Thomas Kretschmann
51412,Jim Beaver
51498,Robert Englund
51498,Giuseppe Andrews
51498,Peter Stormare
51498,Dylan Edrington
51498,Lin Shaye
51540,Jake Gyllenhaal
51540,Mark Ruffalo
51540,Anthony Edwards
51540,Robert Downey Jr.
51540,Chloë Sevigny
51545,Zlatko Burić
51545,Marinela Dekic
51545,Ilyas Agac
51545,Kurt Nielsen
51545,Slavko Labović
51562,Michael O’Hare
51562,Tamlyn Tomita
51562,Jerry Doyle
51562,Mira Furlan
51562,Peter Jurasik
51573,Maya Deren
51573,Alexander Hammid
51575,Tim Allen
51575,John Travolta
51575,Martin Lawrence
